DBN,Category,#Asian,%Asian,#Black,%Black,#Hispanic,%Hispanic
06M132,Students with Disabilities,s,s,s,s,90,0.9782608695652174
06M143,All Students,s,s,s,s,345,0.9556786703601108
06M143,Attend school outside district of residence,s,s,s,s,66,0.9705882352941176
06M143,English Language Learners,s,s,s,s,181,0.9731182795698925
06M293,English Language Learners,s,s,s,s,24,0.96
06M143,Poverty,s,s,s,s,345,0.9556786703601108
06M143,Reside in temporary housing,s,s,s,s,46,1
06M143,Students with Disabilities,s,s,s,s,79,0.9875
06M152,All Students,s,s,9,0.015625,551,0.9565972222222222
19K306,English Language Learners,s,s,s,s,11,0.6875
06M152,Poverty,s,s,9,0.016981132075471698,509,0.960377358490566
06M152,Reside in temporary housing,s,s,s,s,209,0.9766355140186916
06M152,Students with Disabilities,s,s,7,0.06306306306306306,102,0.918918918918919
06M153,All Students,13,0.018867924528301886,139,0.20174165457184326,510,0.7402031930333817
06M153,Attend school outside district of residence,s,s,25,0.390625,37,0.578125
06M153,English Language Learners,7,0.03271028037383177,8,0.037383177570093455,196,0.9158878504672897
06M314,Reside in temporary housing,s,s,s,s,7,0.875
06M153,Poverty,s,s,111,0.19204152249134948,443,0.7664359861591695
06M153,Reside in temporary housing,s,s,42,0.3157894736842105,90,0.6766917293233082
06M153,Students with Disabilities,s,s,20,0.17391304347826086,88,0.7652173913043478
06M173,All Students,s,s,14,0.02666666666666667,486,0.9257142857142857
06M173,Attend school outside district of residence,s,s,s,s,42,0.9545454545454546
06M173,English Language Learners,s,s,s,s,87,0.9354838709677419
06M173,Poverty,s,s,10,0.022271714922048998,420,0.9354120267260579
06M173,Students with Disabilities,s,s,8,0.0963855421686747,72,0.8674698795180723
06M178,All Students,s,s,s,s,256,0.8421052631578947
06M178,Attend school outside district of residence,s,s,s,s,28,0.9032258064516129
06M178,English Language Learners,s,s,s,s,40,0.9523809523809523
06M178,Poverty,s,s,s,s,222,0.9527896995708155
06M178,Reside in temporary housing,s,s,s,s,51,0.9807692307692307
06M178,Students with Disabilities,s,s,s,s,62,0.8157894736842105
06M187,All Students,17,0.02119700748129676,24,0.029925187032418952,462,0.5760598503740648
06M187,Attend school outside district of residence,s,s,s,s,54,0.9
06M187,English Language Learners,s,s,s,s,46,0.7796610169491526
06M187,Poverty,s,s,14,0.03526448362720403,325,0.818639798488665
06M187,Reside in temporary housing,s,s,s,s,22,0.88
06M187,Students with Disabilities,s,s,s,s,105,0.813953488372093
06M189,All Students,s,s,7,0.007345225603357817,920,0.9653725078698846
06M189,Attend school outside district of residence,s,s,s,s,55,0.9821428571428571
06M189,English Language Learners,s,s,s,s,286,0.9533333333333334
06M189,Poverty,s,s,7,0.008206330597889801,823,0.9648300117233294
06M314,Students with Disabilities,s,s,s,s,12,0.41379310344827586
06M189,Reside in temporary housing,s,s,s,s,103,0.9626168224299065
06M189,Students with Disabilities,s,s,s,s,147,0.9607843137254902
06M192,All Students,s,s,20,0.07407407407407407,247,0.9148148148148149
06M192,Attend school outside district of residence,s,s,s,s,29,0.8787878787878788
06M192,English Language Learners,s,s,s,s,78,1
06M192,Poverty,s,s,19,0.07364341085271318,236,0.9147286821705426
06M192,Reside in temporary housing,s,s,10,0.37037037037037035,17,0.6296296296296297
06M192,Students with Disabilities,s,s,6,0.10714285714285714,49,0.875
06M209,All Students,s,s,18,0.10909090909090909,140,0.8484848484848485
06M209,Attend school outside district of residence,s,s,s,s,32,0.9142857142857143
06M209,English Language Learners,s,s,s,s,52,0.9285714285714286
06M209,Poverty,s,s,18,0.10909090909090909,140,0.8484848484848485
06M209,Reside in temporary housing,s,s,6,0.1935483870967742,25,0.8064516129032258
06M210,All Students,s,s,12,0.028037383177570093,413,0.9649532710280374
06M210,Attend school outside district of residence,s,s,s,s,97,0.97
06M210,English Language Learners,s,s,s,s,146,0.9931972789115646
06M210,Poverty,s,s,9,0.02313624678663239,378,0.9717223650385605
06M210,Reside in temporary housing,s,s,s,s,34,1
06M210,Students with Disabilities,s,s,s,s,90,0.9782608695652174
06M218,All Students,s,s,s,s,214,0.9344978165938864
06M218,Attend school outside district of residence,s,s,s,s,31,1
06M218,English Language Learners,s,s,s,s,105,0.9375
06M218,Poverty,s,s,s,s,214,0.9344978165938864
06M218,Reside in temporary housing,s,s,s,s,43,1
06M218,Students with Disabilities,s,s,s,s,44,0.9777777777777777
19K452,English Language Learners,s,s,s,s,s,s
06M223,All Students,s,s,25,0.09124087591240876,231,0.843065693430657
06M223,Attend school outside district of residence,s,s,7,0.13725490196078433,43,0.8431372549019608
06M223,English Language Learners,s,s,s,s,10,1
06M223,Poverty,s,s,25,0.09124087591240876,231,0.843065693430657
06M223,Reside in temporary housing,s,s,s,s,11,0.8461538461538461
06M223,Students with Disabilities,s,s,6,0.1875,26,0.8125
06M278,All Students,s,s,15,0.028142589118198873,413,0.774859287054409
06M278,Attend school outside district of residence,s,s,s,s,74,0.925
06M278,English Language Learners,s,s,s,s,54,0.8571428571428571
06M278,Poverty,s,s,7,0.020172910662824207,312,0.899135446685879
06M278,Reside in temporary housing,s,s,s,s,32,0.9411764705882353
06M278,Students with Disabilities,s,s,s,s,76,0.8444444444444444
06M293,All Students,s,s,11,0.041666666666666664,243,0.9204545454545454
06M293,Attend school outside district of residence,s,s,s,s,52,0.9285714285714286
06M293,Poverty,s,s,8,0.038834951456310676,193,0.9368932038834952
06M293,Reside in temporary housing,s,s,s,s,20,0.9090909090909091
06M293,Students with Disabilities,s,s,s,s,38,0.8636363636363636
06M311,All Students,8,0.018561484918793503,s,s,394,0.91415313225058
06M311,Attend school outside district of residence,s,s,s,s,56,0.9491525423728814
06M311,English Language Learners,s,s,s,s,96,1
06M311,Poverty,s,s,s,s,325,0.9701492537313433
06M311,Reside in temporary housing,s,s,s,s,64,0.9696969696969697
06M311,Students with Disabilities,s,s,s,s,56,0.9655172413793104
06M314,All Students,11,0.040740740740740744,9,0.03333333333333333,123,0.45555555555555555
06M314,Attend school outside district of residence,s,s,s,s,18,0.8571428571428571
06M314,English Language Learners,s,s,s,s,12,1
06M314,Poverty,s,s,s,s,71,0.7888888888888889
06M319,All Students,s,s,28,0.052434456928838954,496,0.9288389513108615
06M324,English Language Learners,s,s,s,s,113,0.9262295081967213
06M319,Attend school outside district of residence,s,s,s,s,119,0.9444444444444444
06M319,English Language Learners,s,s,s,s,161,0.9817073170731707
06M319,Poverty,s,s,28,0.052434456928838954,496,0.9288389513108615
06M319,Reside in temporary housing,s,s,s,s,50,0.8928571428571429
06M319,Students with Disabilities,s,s,8,0.08163265306122448,88,0.8979591836734694
06M322,All Students,s,s,10,0.03134796238244514,303,0.9498432601880877
06M322,Attend school outside district of residence,s,s,s,s,51,0.9107142857142857
06M322,English Language Learners,s,s,s,s,161,0.9938271604938271
06M322,Poverty,s,s,10,0.03134796238244514,303,0.9498432601880877
06M322,Reside in temporary housing,s,s,s,s,91,0.9479166666666666
06M322,Students with Disabilities,s,s,s,s,60,0.9090909090909091
06M346,English Language Learners,s,s,s,s,57,1
06M324,All Students,s,s,48,0.10690423162583519,380,0.8463251670378619
06M324,Attend school outside district of residence,s,s,13,0.14606741573033707,73,0.8202247191011236
06M324,Poverty,s,s,48,0.10690423162583519,380,0.8463251670378619
06M324,Reside in temporary housing,s,s,11,0.21568627450980393,37,0.7254901960784313
06M324,Students with Disabilities,s,s,15,0.14423076923076922,85,0.8173076923076923
06M325,All Students,s,s,10,0.044444444444444446,208,0.9244444444444444
06M325,Attend school outside district of residence,s,s,s,s,33,0.9166666666666666
06M325,English Language Learners,s,s,s,s,72,0.935064935064935
06M325,Poverty,s,s,10,0.045662100456621,202,0.9223744292237442
06M325,Reside in temporary housing,s,s,s,s,63,0.9264705882352942
06M325,Students with Disabilities,s,s,s,s,47,0.9215686274509803
06M326,All Students,s,s,24,0.14201183431952663,137,0.8106508875739645
06M326,Attend school outside district of residence,s,s,6,0.23076923076923078,16,0.6153846153846154
06M326,English Language Learners,s,s,s,s,66,0.9295774647887324
06M326,Poverty,s,s,24,0.14201183431952663,137,0.8106508875739645
06M326,Reside in temporary housing,s,s,s,s,9,0.5
06M528,English Language Learners,s,s,s,s,40,1
06M326,Students with Disabilities,s,s,9,0.1956521739130435,36,0.782608695652174
06M328,All Students,s,s,18,0.12162162162162163,126,0.8513513513513513
06M328,Attend school outside district of residence,s,s,7,0.21212121212121213,26,0.7878787878787878
06M328,English Language Learners,s,s,s,s,51,0.9444444444444444
06M328,Poverty,s,s,18,0.12162162162162163,126,0.8513513513513513
06M328,Reside in temporary housing,s,s,s,s,8,0.8888888888888888
06M328,Students with Disabilities,s,s,9,0.1836734693877551,39,0.7959183673469388
06M346,All Students,s,s,18,0.06593406593406594,249,0.9120879120879121
06M346,Attend school outside district of residence,s,s,s,s,49,0.9245283018867925
06M346,Poverty,s,s,16,0.0622568093385214,236,0.9182879377431906
06M346,Reside in temporary housing,s,s,s,s,32,0.9696969696969697
06M346,Students with Disabilities,s,s,6,0.10344827586206896,52,0.896551724137931
06M348,All Students,s,s,9,0.02654867256637168,320,0.943952802359882
07X154,English Language Learners,s,s,s,s,35,0.8536585365853658
06M348,Attend school outside district of residence,s,s,s,s,56,0.9655172413793104
06M348,English Language Learners,s,s,s,s,77,0.9746835443037974
06M348,Poverty,s,s,9,0.02654867256637168,320,0.943952802359882
06M348,Reside in temporary housing,s,s,s,s,45,0.9782608695652174
06M348,Students with Disabilities,s,s,s,s,59,0.9516129032258065
06M349,All Students,s,s,s,s,137,1
06M349,Attend school outside district of residence,s,s,s,s,23,1
06M349,English Language Learners,s,s,s,s,124,1
06M349,Poverty,s,s,s,s,137,1
06M349,Reside in temporary housing,s,s,s,s,36,1
06M366,All Students,6,0.013100436681222707,s,s,434,0.9475982532751092
06M366,Attend school outside district of residence,s,s,s,s,63,0.9402985074626866
06M366,English Language Learners,s,s,s,s,82,0.9534883720930233
06M366,Poverty,s,s,s,s,386,0.9530864197530864
06M366,Reside in temporary housing,s,s,s,s,32,1
06M366,Students with Disabilities,s,s,s,s,66,0.9850746268656716
06M368,All Students,11,0.05092592592592592,42,0.19444444444444445,125,0.5787037037037037
06M368,Attend school outside district of residence,s,s,9,0.23684210526315788,22,0.5789473684210527
06M368,English Language Learners,s,s,s,s,28,0.8
06M368,Poverty,s,s,33,0.19879518072289157,106,0.6385542168674698
06M368,Reside in temporary housing,s,s,6,0.1935483870967742,24,0.7741935483870968
06M368,Students with Disabilities,s,s,s,s,16,0.6956521739130435
06M513,All Students,s,s,21,0.12,113,0.6457142857142857
06M513,Attend school outside district of residence,s,s,10,0.24390243902439024,25,0.6097560975609756
06M513,English Language Learners,s,s,s,s,30,0.967741935483871
06M513,Poverty,s,s,15,0.14563106796116504,81,0.7864077669902912
06M513,Reside in temporary housing,s,s,s,s,23,0.8846153846153846
06M513,Students with Disabilities,s,s,s,s,45,0.8181818181818182
06M528,All Students,s,s,s,s,199,0.9660194174757282
06M528,Attend school outside district of residence,s,s,s,s,31,0.9393939393939394
06M528,Poverty,s,s,s,s,199,0.9660194174757282
06M528,Reside in temporary housing,s,s,s,s,35,0.9459459459459459
06M528,Students with Disabilities,s,s,s,s,44,0.9565217391304348
07X001,All Students,s,s,147,0.2254601226993865,482,0.7392638036809815
07X001,Attend school outside district of residence,s,s,17,0.23943661971830985,51,0.7183098591549296
07X001,English Language Learners,s,s,s,s,159,0.9190751445086706
07X001,Poverty,s,s,144,0.22325581395348837,478,0.7410852713178294
07X001,Reside in temporary housing,s,s,33,0.2462686567164179,95,0.7089552238805971
07X001,Students with Disabilities,s,s,28,0.23529411764705882,88,0.7394957983193278
07X005,All Students,s,s,199,0.2737276478679505,509,0.7001375515818432
07X005,Attend school outside district of residence,s,s,30,0.2912621359223301,69,0.6699029126213593
07X005,English Language Learners,s,s,18,0.1005586592178771,159,0.888268156424581
07X005,Poverty,s,s,194,0.27247191011235955,499,0.7008426966292135
07X005,Reside in temporary housing,s,s,41,0.30597014925373134,92,0.6865671641791045
07X005,Students with Disabilities,s,s,48,0.3057324840764331,103,0.6560509554140127
07X018,All Students,14,0.023769100169779286,177,0.300509337860781,374,0.634974533106961
07X018,Attend school outside district of residence,s,s,21,0.42,24,0.48
07X029,English Language Learners,s,s,8,0.08,84,0.84
07X018,English Language Learners,s,s,8,0.049079754601226995,143,0.8773006134969326
07X018,Poverty,13,0.023172905525846704,167,0.2976827094474153,359,0.6399286987522281
07X018,Reside in temporary housing,s,s,46,0.33093525179856115,84,0.60431654676259
07X018,Students with Disabilities,s,s,48,0.32,97,0.6466666666666666
07X025,All Students,6,0.012711864406779662,52,0.11016949152542373,406,0.8601694915254238
07X025,Attend school outside district of residence,s,s,13,0.08074534161490683,142,0.8819875776397516
07X025,English Language Learners,s,s,s,s,65,0.9154929577464789
07X025,Poverty,6,0.013043478260869565,51,0.1108695652173913,395,0.8586956521739131
07X025,Reside in temporary housing,s,s,7,0.1206896551724138,47,0.8103448275862069
07X025,Students with Disabilities,s,s,11,0.0873015873015873,111,0.8809523809523809
07X029,All Students,19,0.02606310013717421,207,0.2839506172839506,490,0.6721536351165981
07X029,Attend school outside district of residence,s,s,16,0.25396825396825395,45,0.7142857142857143
07X029,Poverty,19,0.026836158192090395,201,0.2838983050847458,476,0.672316384180791
07X029,Reside in temporary housing,s,s,41,0.3178294573643411,84,0.6511627906976745
07X029,Students with Disabilities,s,s,41,0.23976608187134502,123,0.7192982456140351
07X030,All Students,9,0.01675977653631285,109,0.20297951582867785,408,0.7597765363128491
07X030,Attend school outside district of residence,s,s,10,0.21739130434782608,35,0.7608695652173914
07X030,English Language Learners,s,s,s,s,88,0.8979591836734694
07X030,Poverty,8,0.01639344262295082,100,0.20491803278688525,370,0.7581967213114754
07X030,Reside in temporary housing,s,s,27,0.21951219512195122,96,0.7804878048780488
07X030,Students with Disabilities,s,s,25,0.21008403361344538,89,0.7478991596638656
07X031,All Students,16,0.022988505747126436,189,0.27155172413793105,477,0.6853448275862069
07X031,Attend school outside district of residence,s,s,24,0.24,71,0.71
07X031,English Language Learners,7,0.0707070707070707,16,0.16161616161616163,73,0.7373737373737373
07X031,Poverty,15,0.02377179080824089,168,0.2662440570522979,436,0.6909667194928685
07X031,Reside in temporary housing,s,s,56,0.30434782608695654,123,0.6684782608695652
07X031,Students with Disabilities,s,s,52,0.2988505747126437,118,0.6781609195402298
07X043,All Students,s,s,122,0.2681318681318681,323,0.7098901098901099
07X043,Attend school outside district of residence,s,s,11,0.39285714285714285,16,0.5714285714285714
07X043,English Language Learners,s,s,s,s,41,0.8913043478260869
07X043,Poverty,s,s,116,0.26244343891402716,316,0.7149321266968326
07X043,Reside in temporary housing,s,s,28,0.3218390804597701,56,0.6436781609195402
07X043,Students with Disabilities,s,s,26,0.25,78,0.75
07X049,All Students,s,s,183,0.28683385579937304,440,0.6896551724137931
07X049,Attend school outside district of residence,s,s,16,0.48484848484848486,15,0.45454545454545453
07X049,English Language Learners,s,s,s,s,104,0.9369369369369369
07X049,Poverty,s,s,176,0.2829581993569132,431,0.6929260450160771
